Idx_Sample,(W/C) [Water/Cement ratio]	,[CEM]Cement content	,[F/C] Factor Fine/Coarse (*),Fine Rec Agg % (**)	,Coarse Rec Agg % (***),RAg.T [Recycled Aggregates Types] (****)
21905,75,260,1,50,70,0
21906,75,260,1,50,70,1
21907,75,260,1,50,80,0
21908,75,260,1,50,80,1
21909,75,260,1,50,100,0
21910,75,260,1,50,100,1
21911,75,260,1,70,0,0
21912,75,260,1,70,0,1
21913,75,260,1,70,20,0
21914,75,260,1,70,20,1
21915,75,260,1,70,30,0
21916,75,260,1,70,30,1
21917,75,260,1,70,50,0
21918,75,260,1,70,50,1
21919,75,260,1,70,70,0
21920,75,260,1,70,70,1
21921,75,260,1,70,80,0
21922,75,260,1,70,80,1
21923,75,260,1,70,100,0
21924,75,260,1,70,100,1
21925,75,260,1,80,0,0
21926,75,260,1,80,0,1
21927,75,260,1,80,20,0
21928,75,260,1,80,20,1
21929,75,260,1,80,30,0
21930,75,260,1,80,30,1
21931,75,260,1,80,50,0
21932,75,260,1,80,50,1
21933,75,260,1,80,70,0
21934,75,260,1,80,70,1
21935,75,260,1,80,80,0
21936,75,260,1,80,80,1
21937,75,260,1,80,100,0
21938,75,260,1,80,100,1
21939,75,260,1,100,0,0
21940,75,260,1,100,0,1
21941,75,260,1,100,20,0
21942,75,260,1,100,20,1
21943,75,260,1,100,30,0
21944,75,260,1,100,30,1
21945,75,260,1,100,50,0
21946,75,260,1,100,50,1
21947,75,260,1,100,70,0
21948,75,260,1,100,70,1
21949,75,260,1,100,80,0
21950,75,260,1,100,80,1
21951,75,260,1,100,100,0
21952,75,260,1,100,100,1
21953,75,260,5,0,0,0
21954,75,260,5,0,0,1
21955,75,260,5,0,20,0
21956,75,260,5,0,20,1
21957,75,260,5,0,30,0
21958,75,260,5,0,30,1
21959,75,260,5,0,50,0
21960,75,260,5,0,50,1
21961,75,260,5,0,70,0
21962,75,260,5,0,70,1
21963,75,260,5,0,80,0
21964,75,260,5,0,80,1
21965,75,260,5,0,100,0
21966,75,260,5,0,100,1
21967,75,260,5,20,0,0
21968,75,260,5,20,0,1
21969,75,260,5,20,20,0
21970,75,260,5,20,20,1
21971,75,260,5,20,30,0
21972,75,260,5,20,30,1
21973,75,260,5,20,50,0
21974,75,260,5,20,50,1
21975,75,260,5,20,70,0
21976,75,260,5,20,70,1
21977,75,260,5,20,80,0
21978,75,260,5,20,80,1
21979,75,260,5,20,100,0
21980,75,260,5,20,100,1
21981,75,260,5,30,0,0
21982,75,260,5,30,0,1
21983,75,260,5,30,20,0
21984,75,260,5,30,20,1
21985,75,260,5,30,30,0
21986,75,260,5,30,30,1
21987,75,260,5,30,50,0
21988,75,260,5,30,50,1
21989,75,260,5,30,70,0
21990,75,260,5,30,70,1
21991,75,260,5,30,80,0
21992,75,260,5,30,80,1
21993,75,260,5,30,100,0
21994,75,260,5,30,100,1
21995,75,260,5,50,0,0
21996,75,260,5,50,0,1
21997,75,260,5,50,20,0
21998,75,260,5,50,20,1
21999,75,260,5,50,30,0
22000,75,260,5,50,30,1
22001,75,260,5,50,50,0
22002,75,260,5,50,50,1
22003,75,260,5,50,70,0
22004,75,260,5,50,70,1
22005,75,260,5,50,80,0
22006,75,260,5,50,80,1
22007,75,260,5,50,100,0
22008,75,260,5,50,100,1
22009,75,260,5,70,0,0
22010,75,260,5,70,0,1
22011,75,260,5,70,20,0
22012,75,260,5,70,20,1
22013,75,260,5,70,30,0
22014,75,260,5,70,30,1
22015,75,260,5,70,50,0
22016,75,260,5,70,50,1
22017,75,260,5,70,70,0
22018,75,260,5,70,70,1
22019,75,260,5,70,80,0
22020,75,260,5,70,80,1
22021,75,260,5,70,100,0
22022,75,260,5,70,100,1
22023,75,260,5,80,0,0
22024,75,260,5,80,0,1
22025,75,260,5,80,20,0
22026,75,260,5,80,20,1
22027,75,260,5,80,30,0
22028,75,260,5,80,30,1
22029,75,260,5,80,50,0
22030,75,260,5,80,50,1
22031,75,260,5,80,70,0
22032,75,260,5,80,70,1
22033,75,260,5,80,80,0
22034,75,260,5,80,80,1
22035,75,260,5,80,100,0
22036,75,260,5,80,100,1
22037,75,260,5,100,0,0
22038,75,260,5,100,0,1
22039,75,260,5,100,20,0
22040,75,260,5,100,20,1
22041,75,260,5,100,30,0
22042,75,260,5,100,30,1
22043,75,260,5,100,50,0
22044,75,260,5,100,50,1
22045,75,260,5,100,70,0
22046,75,260,5,100,70,1
22047,75,260,5,100,80,0
22048,75,260,5,100,80,1
22049,75,260,5,100,100,0
22050,75,260,5,100,100,1
22051,75,280,0,0,0,0
22052,75,280,0,0,0,1
22053,75,280,0,0,20,0
22054,75,280,0,0,20,1
22055,75,280,0,0,30,0
22056,75,280,0,0,30,1
22057,75,280,0,0,50,0
22058,75,280,0,0,50,1
22059,75,280,0,0,70,0
22060,75,280,0,0,70,1
22061,75,280,0,0,80,0
22062,75,280,0,0,80,1
22063,75,280,0,0,100,0
22064,75,280,0,0,100,1
22065,75,280,0,20,0,0
22066,75,280,0,20,0,1
22067,75,280,0,20,20,0
22068,75,280,0,20,20,1
22069,75,280,0,20,30,0
22070,75,280,0,20,30,1
22071,75,280,0,20,50,0
22072,75,280,0,20,50,1
22073,75,280,0,20,70,0
22074,75,280,0,20,70,1
22075,75,280,0,20,80,0
22076,75,280,0,20,80,1
22077,75,280,0,20,100,0
22078,75,280,0,20,100,1
22079,75,280,0,30,0,0
22080,75,280,0,30,0,1
22081,75,280,0,30,20,0
22082,75,280,0,30,20,1
22083,75,280,0,30,30,0
22084,75,280,0,30,30,1
22085,75,280,0,30,50,0
22086,75,280,0,30,50,1
22087,75,280,0,30,70,0
22088,75,280,0,30,70,1
22089,75,280,0,30,80,0
22090,75,280,0,30,80,1
22091,75,280,0,30,100,0
22092,75,280,0,30,100,1
22093,75,280,0,50,0,0
22094,75,280,0,50,0,1
22095,75,280,0,50,20,0
22096,75,280,0,50,20,1
22097,75,280,0,50,30,0
22098,75,280,0,50,30,1
22099,75,280,0,50,50,0
22100,75,280,0,50,50,1
22101,75,280,0,50,70,0
22102,75,280,0,50,70,1
22103,75,280,0,50,80,0
22104,75,280,0,50,80,1
22105,75,280,0,50,100,0
22106,75,280,0,50,100,1
22107,75,280,0,70,0,0
22108,75,280,0,70,0,1
22109,75,280,0,70,20,0
22110,75,280,0,70,20,1
22111,75,280,0,70,30,0
22112,75,280,0,70,30,1
22113,75,280,0,70,50,0
22114,75,280,0,70,50,1
22115,75,280,0,70,70,0
22116,75,280,0,70,70,1
22117,75,280,0,70,80,0
22118,75,280,0,70,80,1
22119,75,280,0,70,100,0
22120,75,280,0,70,100,1
22121,75,280,0,80,0,0
22122,75,280,0,80,0,1
22123,75,280,0,80,20,0
22124,75,280,0,80,20,1
22125,75,280,0,80,30,0
22126,75,280,0,80,30,1
22127,75,280,0,80,50,0
22128,75,280,0,80,50,1
22129,75,280,0,80,70,0
22130,75,280,0,80,70,1
22131,75,280,0,80,80,0
22132,75,280,0,80,80,1
22133,75,280,0,80,100,0
22134,75,280,0,80,100,1
22135,75,280,0,100,0,0
22136,75,280,0,100,0,1
22137,75,280,0,100,20,0
22138,75,280,0,100,20,1
22139,75,280,0,100,30,0
22140,75,280,0,100,30,1
22141,75,280,0,100,50,0
22142,75,280,0,100,50,1
22143,75,280,0,100,70,0
22144,75,280,0,100,70,1
22145,75,280,0,100,80,0
22146,75,280,0,100,80,1
22147,75,280,0,100,100,0
22148,75,280,0,100,100,1
22149,75,280,75,0,0,0
22150,75,280,75,0,0,1
22151,75,280,75,0,20,0
22152,75,280,75,0,20,1
22153,75,280,75,0,30,0
22154,75,280,75,0,30,1
22155,75,280,75,0,50,0
22156,75,280,75,0,50,1
22157,75,280,75,0,70,0
22158,75,280,75,0,70,1
22159,75,280,75,0,80,0
22160,75,280,75,0,80,1
22161,75,280,75,0,100,0
22162,75,280,75,0,100,1
22163,75,280,75,20,0,0
22164,75,280,75,20,0,1
22165,75,280,75,20,20,0
22166,75,280,75,20,20,1
22167,75,280,75,20,30,0
22168,75,280,75,20,30,1
22169,75,280,75,20,50,0
22170,75,280,75,20,50,1
22171,75,280,75,20,70,0
22172,75,280,75,20,70,1
22173,75,280,75,20,80,0
22174,75,280,75,20,80,1
22175,75,280,75,20,100,0
22176,75,280,75,20,100,1
22177,75,280,75,30,0,0
22178,75,280,75,30,0,1
22179,75,280,75,30,20,0
22180,75,280,75,30,20,1
22181,75,280,75,30,30,0
22182,75,280,75,30,30,1
22183,75,280,75,30,50,0
22184,75,280,75,30,50,1
22185,75,280,75,30,70,0
22186,75,280,75,30,70,1
22187,75,280,75,30,80,0
22188,75,280,75,30,80,1
22189,75,280,75,30,100,0
22190,75,280,75,30,100,1
22191,75,280,75,50,0,0
22192,75,280,75,50,0,1
22193,75,280,75,50,20,0
22194,75,280,75,50,20,1
22195,75,280,75,50,30,0
22196,75,280,75,50,30,1
22197,75,280,75,50,50,0
22198,75,280,75,50,50,1
22199,75,280,75,50,70,0
22200,75,280,75,50,70,1
22201,75,280,75,50,80,0
22202,75,280,75,50,80,1
22203,75,280,75,50,100,0
22204,75,280,75,50,100,1
22205,75,280,75,70,0,0
22206,75,280,75,70,0,1
22207,75,280,75,70,20,0
22208,75,280,75,70,20,1
22209,75,280,75,70,30,0
22210,75,280,75,70,30,1
22211,75,280,75,70,50,0
22212,75,280,75,70,50,1
22213,75,280,75,70,70,0
22214,75,280,75,70,70,1
22215,75,280,75,70,80,0
22216,75,280,75,70,80,1
22217,75,280,75,70,100,0
22218,75,280,75,70,100,1
22219,75,280,75,80,0,0
22220,75,280,75,80,0,1
22221,75,280,75,80,20,0
22222,75,280,75,80,20,1
22223,75,280,75,80,30,0
22224,75,280,75,80,30,1
22225,75,280,75,80,50,0
22226,75,280,75,80,50,1
22227,75,280,75,80,70,0
22228,75,280,75,80,70,1
22229,75,280,75,80,80,0
22230,75,280,75,80,80,1
22231,75,280,75,80,100,0
22232,75,280,75,80,100,1
22233,75,280,75,100,0,0
22234,75,280,75,100,0,1
22235,75,280,75,100,20,0
22236,75,280,75,100,20,1
22237,75,280,75,100,30,0
22238,75,280,75,100,30,1
22239,75,280,75,100,50,0
22240,75,280,75,100,50,1
22241,75,280,75,100,70,0
22242,75,280,75,100,70,1
22243,75,280,75,100,80,0
22244,75,280,75,100,80,1
22245,75,280,75,100,100,0
22246,75,280,75,100,100,1
22247,75,280,1,0,0,0
22248,75,280,1,0,0,1
22249,75,280,1,0,20,0
22250,75,280,1,0,20,1
22251,75,280,1,0,30,0
22252,75,280,1,0,30,1
22253,75,280,1,0,50,0
22254,75,280,1,0,50,1
22255,75,280,1,0,70,0
22256,75,280,1,0,70,1
22257,75,280,1,0,80,0
22258,75,280,1,0,80,1
22259,75,280,1,0,100,0
22260,75,280,1,0,100,1
22261,75,280,1,20,0,0
22262,75,280,1,20,0,1
22263,75,280,1,20,20,0
22264,75,280,1,20,20,1
22265,75,280,1,20,30,0
22266,75,280,1,20,30,1
22267,75,280,1,20,50,0
22268,75,280,1,20,50,1
22269,75,280,1,20,70,0
22270,75,280,1,20,70,1
22271,75,280,1,20,80,0
22272,75,280,1,20,80,1
22273,75,280,1,20,100,0
22274,75,280,1,20,100,1
22275,75,280,1,30,0,0
22276,75,280,1,30,0,1
22277,75,280,1,30,20,0
22278,75,280,1,30,20,1
22279,75,280,1,30,30,0
22280,75,280,1,30,30,1
22281,75,280,1,30,50,0
22282,75,280,1,30,50,1
22283,75,280,1,30,70,0
22284,75,280,1,30,70,1
22285,75,280,1,30,80,0
22286,75,280,1,30,80,1
22287,75,280,1,30,100,0
22288,75,280,1,30,100,1
22289,75,280,1,50,0,0
22290,75,280,1,50,0,1
22291,75,280,1,50,20,0
22292,75,280,1,50,20,1
22293,75,280,1,50,30,0
22294,75,280,1,50,30,1
22295,75,280,1,50,50,0
22296,75,280,1,50,50,1
22297,75,280,1,50,70,0
22298,75,280,1,50,70,1
22299,75,280,1,50,80,0
22300,75,280,1,50,80,1
22301,75,280,1,50,100,0
22302,75,280,1,50,100,1
22303,75,280,1,70,0,0
22304,75,280,1,70,0,1
22305,75,280,1,70,20,0
22306,75,280,1,70,20,1
22307,75,280,1,70,30,0
22308,75,280,1,70,30,1
22309,75,280,1,70,50,0
22310,75,280,1,70,50,1
22311,75,280,1,70,70,0
22312,75,280,1,70,70,1
22313,75,280,1,70,80,0
22314,75,280,1,70,80,1
22315,75,280,1,70,100,0
22316,75,280,1,70,100,1
22317,75,280,1,80,0,0
22318,75,280,1,80,0,1
22319,75,280,1,80,20,0
22320,75,280,1,80,20,1
22321,75,280,1,80,30,0
22322,75,280,1,80,30,1
22323,75,280,1,80,50,0
22324,75,280,1,80,50,1
22325,75,280,1,80,70,0
22326,75,280,1,80,70,1
22327,75,280,1,80,80,0
22328,75,280,1,80,80,1
22329,75,280,1,80,100,0
22330,75,280,1,80,100,1
22331,75,280,1,100,0,0
22332,75,280,1,100,0,1
22333,75,280,1,100,20,0
22334,75,280,1,100,20,1
22335,75,280,1,100,30,0
22336,75,280,1,100,30,1
22337,75,280,1,100,50,0
22338,75,280,1,100,50,1
22339,75,280,1,100,70,0
22340,75,280,1,100,70,1
22341,75,280,1,100,80,0
22342,75,280,1,100,80,1
22343,75,280,1,100,100,0
22344,75,280,1,100,100,1
22345,75,280,1,0,0,0
22346,75,280,1,0,0,1
22347,75,280,1,0,20,0
22348,75,280,1,0,20,1
22349,75,280,1,0,30,0
22350,75,280,1,0,30,1
22351,75,280,1,0,50,0
22352,75,280,1,0,50,1
22353,75,280,1,0,70,0
22354,75,280,1,0,70,1
22355,75,280,1,0,80,0
22356,75,280,1,0,80,1
22357,75,280,1,0,100,0
22358,75,280,1,0,100,1
22359,75,280,1,20,0,0
22360,75,280,1,20,0,1
22361,75,280,1,20,20,0
22362,75,280,1,20,20,1
22363,75,280,1,20,30,0
22364,75,280,1,20,30,1
22365,75,280,1,20,50,0
22366,75,280,1,20,50,1
22367,75,280,1,20,70,0
22368,75,280,1,20,70,1
22369,75,280,1,20,80,0
22370,75,280,1,20,80,1
22371,75,280,1,20,100,0
22372,75,280,1,20,100,1
22373,75,280,1,30,0,0
22374,75,280,1,30,0,1
22375,75,280,1,30,20,0
22376,75,280,1,30,20,1
22377,75,280,1,30,30,0
22378,75,280,1,30,30,1
22379,75,280,1,30,50,0
22380,75,280,1,30,50,1
22381,75,280,1,30,70,0
22382,75,280,1,30,70,1
22383,75,280,1,30,80,0
22384,75,280,1,30,80,1
22385,75,280,1,30,100,0
22386,75,280,1,30,100,1
22387,75,280,1,50,0,0
22388,75,280,1,50,0,1
22389,75,280,1,50,20,0
22390,75,280,1,50,20,1
22391,75,280,1,50,30,0
22392,75,280,1,50,30,1
22393,75,280,1,50,50,0
22394,75,280,1,50,50,1
22395,75,280,1,50,70,0
22396,75,280,1,50,70,1
22397,75,280,1,50,80,0
22398,75,280,1,50,80,1
22399,75,280,1,50,100,0
22400,75,280,1,50,100,1
22401,75,280,1,70,0,0
22402,75,280,1,70,0,1
22403,75,280,1,70,20,0
22404,75,280,1,70,20,1
22405,75,280,1,70,30,0
22406,75,280,1,70,30,1
22407,75,280,1,70,50,0
22408,75,280,1,70,50,1
22409,75,280,1,70,70,0
22410,75,280,1,70,70,1
22411,75,280,1,70,80,0
22412,75,280,1,70,80,1
22413,75,280,1,70,100,0
22414,75,280,1,70,100,1
22415,75,280,1,80,0,0
22416,75,280,1,80,0,1
22417,75,280,1,80,20,0
22418,75,280,1,80,20,1
22419,75,280,1,80,30,0
22420,75,280,1,80,30,1
22421,75,280,1,80,50,0
22422,75,280,1,80,50,1
22423,75,280,1,80,70,0
22424,75,280,1,80,70,1
22425,75,280,1,80,80,0
22426,75,280,1,80,80,1
22427,75,280,1,80,100,0
22428,75,280,1,80,100,1
22429,75,280,1,100,0,0
22430,75,280,1,100,0,1
22431,75,280,1,100,20,0
22432,75,280,1,100,20,1
22433,75,280,1,100,30,0
22434,75,280,1,100,30,1
22435,75,280,1,100,50,0
22436,75,280,1,100,50,1
22437,75,280,1,100,70,0
22438,75,280,1,100,70,1
22439,75,280,1,100,80,0
22440,75,280,1,100,80,1
22441,75,280,1,100,100,0
22442,75,280,1,100,100,1
22443,75,280,5,0,0,0
22444,75,280,5,0,0,1
22445,75,280,5,0,20,0
22446,75,280,5,0,20,1
22447,75,280,5,0,30,0
22448,75,280,5,0,30,1
22449,75,280,5,0,50,0
22450,75,280,5,0,50,1
22451,75,280,5,0,70,0
22452,75,280,5,0,70,1
22453,75,280,5,0,80,0
22454,75,280,5,0,80,1
22455,75,280,5,0,100,0
22456,75,280,5,0,100,1
22457,75,280,5,20,0,0
22458,75,280,5,20,0,1
22459,75,280,5,20,20,0
22460,75,280,5,20,20,1
22461,75,280,5,20,30,0
22462,75,280,5,20,30,1
22463,75,280,5,20,50,0
22464,75,280,5,20,50,1
22465,75,280,5,20,70,0
22466,75,280,5,20,70,1
22467,75,280,5,20,80,0
22468,75,280,5,20,80,1
22469,75,280,5,20,100,0
22470,75,280,5,20,100,1
22471,75,280,5,30,0,0
22472,75,280,5,30,0,1
22473,75,280,5,30,20,0
22474,75,280,5,30,20,1
22475,75,280,5,30,30,0
22476,75,280,5,30,30,1
22477,75,280,5,30,50,0
22478,75,280,5,30,50,1
22479,75,280,5,30,70,0
22480,75,280,5,30,70,1
22481,75,280,5,30,80,0
22482,75,280,5,30,80,1
22483,75,280,5,30,100,0
22484,75,280,5,30,100,1
22485,75,280,5,50,0,0
22486,75,280,5,50,0,1
22487,75,280,5,50,20,0
22488,75,280,5,50,20,1
22489,75,280,5,50,30,0
22490,75,280,5,50,30,1
22491,75,280,5,50,50,0
22492,75,280,5,50,50,1
22493,75,280,5,50,70,0
22494,75,280,5,50,70,1
22495,75,280,5,50,80,0
22496,75,280,5,50,80,1
22497,75,280,5,50,100,0
22498,75,280,5,50,100,1
22499,75,280,5,70,0,0
22500,75,280,5,70,0,1
22501,75,280,5,70,20,0
22502,75,280,5,70,20,1
22503,75,280,5,70,30,0
22504,75,280,5,70,30,1
22505,75,280,5,70,50,0
22506,75,280,5,70,50,1
22507,75,280,5,70,70,0
22508,75,280,5,70,70,1
22509,75,280,5,70,80,0
22510,75,280,5,70,80,1
22511,75,280,5,70,100,0
22512,75,280,5,70,100,1
22513,75,280,5,80,0,0
22514,75,280,5,80,0,1
22515,75,280,5,80,20,0
22516,75,280,5,80,20,1
22517,75,280,5,80,30,0
22518,75,280,5,80,30,1
22519,75,280,5,80,50,0
22520,75,280,5,80,50,1
22521,75,280,5,80,70,0
22522,75,280,5,80,70,1
22523,75,280,5,80,80,0
22524,75,280,5,80,80,1
22525,75,280,5,80,100,0
22526,75,280,5,80,100,1
22527,75,280,5,100,0,0
22528,75,280,5,100,0,1
22529,75,280,5,100,20,0
22530,75,280,5,100,20,1
22531,75,280,5,100,30,0
22532,75,280,5,100,30,1
22533,75,280,5,100,50,0
22534,75,280,5,100,50,1
22535,75,280,5,100,70,0
22536,75,280,5,100,70,1
22537,75,280,5,100,80,0
22538,75,280,5,100,80,1
22539,75,280,5,100,100,0
22540,75,280,5,100,100,1
22541,75,300,0,0,0,0
22542,75,300,0,0,0,1
22543,75,300,0,0,20,0
22544,75,300,0,0,20,1
22545,75,300,0,0,30,0
22546,75,300,0,0,30,1
22547,75,300,0,0,50,0
22548,75,300,0,0,50,1
22549,75,300,0,0,70,0
22550,75,300,0,0,70,1
22551,75,300,0,0,80,0
22552,75,300,0,0,80,1
22553,75,300,0,0,100,0
22554,75,300,0,0,100,1
22555,75,300,0,20,0,0
22556,75,300,0,20,0,1
22557,75,300,0,20,20,0
22558,75,300,0,20,20,1
22559,75,300,0,20,30,0
22560,75,300,0,20,30,1
22561,75,300,0,20,50,0
22562,75,300,0,20,50,1
22563,75,300,0,20,70,0
22564,75,300,0,20,70,1
22565,75,300,0,20,80,0
22566,75,300,0,20,80,1
22567,75,300,0,20,100,0
22568,75,300,0,20,100,1
22569,75,300,0,30,0,0
22570,75,300,0,30,0,1
22571,75,300,0,30,20,0
22572,75,300,0,30,20,1
22573,75,300,0,30,30,0
22574,75,300,0,30,30,1
22575,75,300,0,30,50,0
22576,75,300,0,30,50,1
22577,75,300,0,30,70,0
22578,75,300,0,30,70,1
22579,75,300,0,30,80,0
22580,75,300,0,30,80,1
22581,75,300,0,30,100,0
22582,75,300,0,30,100,1
22583,75,300,0,50,0,0
22584,75,300,0,50,0,1
22585,75,300,0,50,20,0
22586,75,300,0,50,20,1
22587,75,300,0,50,30,0
22588,75,300,0,50,30,1
22589,75,300,0,50,50,0
22590,75,300,0,50,50,1
22591,75,300,0,50,70,0
22592,75,300,0,50,70,1
22593,75,300,0,50,80,0
22594,75,300,0,50,80,1
22595,75,300,0,50,100,0
22596,75,300,0,50,100,1
22597,75,300,0,70,0,0
22598,75,300,0,70,0,1
22599,75,300,0,70,20,0
22600,75,300,0,70,20,1
22601,75,300,0,70,30,0
22602,75,300,0,70,30,1
22603,75,300,0,70,50,0
22604,75,300,0,70,50,1
22605,75,300,0,70,70,0
22606,75,300,0,70,70,1
22607,75,300,0,70,80,0
22608,75,300,0,70,80,1
22609,75,300,0,70,100,0
22610,75,300,0,70,100,1
22611,75,300,0,80,0,0
22612,75,300,0,80,0,1
22613,75,300,0,80,20,0
22614,75,300,0,80,20,1
22615,75,300,0,80,30,0
22616,75,300,0,80,30,1
22617,75,300,0,80,50,0
22618,75,300,0,80,50,1
22619,75,300,0,80,70,0
22620,75,300,0,80,70,1
22621,75,300,0,80,80,0
22622,75,300,0,80,80,1
22623,75,300,0,80,100,0
22624,75,300,0,80,100,1
22625,75,300,0,100,0,0
22626,75,300,0,100,0,1
22627,75,300,0,100,20,0
22628,75,300,0,100,20,1
22629,75,300,0,100,30,0
22630,75,300,0,100,30,1
22631,75,300,0,100,50,0
22632,75,300,0,100,50,1
22633,75,300,0,100,70,0
22634,75,300,0,100,70,1
22635,75,300,0,100,80,0
22636,75,300,0,100,80,1
22637,75,300,0,100,100,0
22638,75,300,0,100,100,1
22639,75,300,75,0,0,0
22640,75,300,75,0,0,1
22641,75,300,75,0,20,0
22642,75,300,75,0,20,1
22643,75,300,75,0,30,0
22644,75,300,75,0,30,1
22645,75,300,75,0,50,0
22646,75,300,75,0,50,1
22647,75,300,75,0,70,0
22648,75,300,75,0,70,1
22649,75,300,75,0,80,0
22650,75,300,75,0,80,1
22651,75,300,75,0,100,0
22652,75,300,75,0,100,1
22653,75,300,75,20,0,0
22654,75,300,75,20,0,1
22655,75,300,75,20,20,0
22656,75,300,75,20,20,1
22657,75,300,75,20,30,0
22658,75,300,75,20,30,1
22659,75,300,75,20,50,0
22660,75,300,75,20,50,1
22661,75,300,75,20,70,0
22662,75,300,75,20,70,1
22663,75,300,75,20,80,0
22664,75,300,75,20,80,1
22665,75,300,75,20,100,0
22666,75,300,75,20,100,1
22667,75,300,75,30,0,0
22668,75,300,75,30,0,1
22669,75,300,75,30,20,0
22670,75,300,75,30,20,1
22671,75,300,75,30,30,0
22672,75,300,75,30,30,1
22673,75,300,75,30,50,0
22674,75,300,75,30,50,1
22675,75,300,75,30,70,0
22676,75,300,75,30,70,1
22677,75,300,75,30,80,0
22678,75,300,75,30,80,1
22679,75,300,75,30,100,0
22680,75,300,75,30,100,1
22681,75,300,75,50,0,0
22682,75,300,75,50,0,1
22683,75,300,75,50,20,0
22684,75,300,75,50,20,1
22685,75,300,75,50,30,0
22686,75,300,75,50,30,1
22687,75,300,75,50,50,0
22688,75,300,75,50,50,1
22689,75,300,75,50,70,0
22690,75,300,75,50,70,1
22691,75,300,75,50,80,0
22692,75,300,75,50,80,1
22693,75,300,75,50,100,0
22694,75,300,75,50,100,1
22695,75,300,75,70,0,0
22696,75,300,75,70,0,1
22697,75,300,75,70,20,0
22698,75,300,75,70,20,1
22699,75,300,75,70,30,0
22700,75,300,75,70,30,1
22701,75,300,75,70,50,0
22702,75,300,75,70,50,1
22703,75,300,75,70,70,0
22704,75,300,75,70,70,1
22705,75,300,75,70,80,0
22706,75,300,75,70,80,1
22707,75,300,75,70,100,0
22708,75,300,75,70,100,1
22709,75,300,75,80,0,0
22710,75,300,75,80,0,1
22711,75,300,75,80,20,0
22712,75,300,75,80,20,1
22713,75,300,75,80,30,0
22714,75,300,75,80,30,1
22715,75,300,75,80,50,0
22716,75,300,75,80,50,1
22717,75,300,75,80,70,0
22718,75,300,75,80,70,1
22719,75,300,75,80,80,0
22720,75,300,75,80,80,1
22721,75,300,75,80,100,0
22722,75,300,75,80,100,1
22723,75,300,75,100,0,0
22724,75,300,75,100,0,1
22725,75,300,75,100,20,0
22726,75,300,75,100,20,1
22727,75,300,75,100,30,0
22728,75,300,75,100,30,1
22729,75,300,75,100,50,0
22730,75,300,75,100,50,1
22731,75,300,75,100,70,0
22732,75,300,75,100,70,1
22733,75,300,75,100,80,0
22734,75,300,75,100,80,1
22735,75,300,75,100,100,0
22736,75,300,75,100,100,1
22737,75,300,1,0,0,0
22738,75,300,1,0,0,1
22739,75,300,1,0,20,0
22740,75,300,1,0,20,1
22741,75,300,1,0,30,0
22742,75,300,1,0,30,1
22743,75,300,1,0,50,0
22744,75,300,1,0,50,1
22745,75,300,1,0,70,0
22746,75,300,1,0,70,1
22747,75,300,1,0,80,0
22748,75,300,1,0,80,1
22749,75,300,1,0,100,0
22750,75,300,1,0,100,1
22751,75,300,1,20,0,0
22752,75,300,1,20,0,1
22753,75,300,1,20,20,0
22754,75,300,1,20,20,1
22755,75,300,1,20,30,0
22756,75,300,1,20,30,1
22757,75,300,1,20,50,0
22758,75,300,1,20,50,1
22759,75,300,1,20,70,0
22760,75,300,1,20,70,1
22761,75,300,1,20,80,0
22762,75,300,1,20,80,1
22763,75,300,1,20,100,0
22764,75,300,1,20,100,1
22765,75,300,1,30,0,0
22766,75,300,1,30,0,1
22767,75,300,1,30,20,0
22768,75,300,1,30,20,1
22769,75,300,1,30,30,0
22770,75,300,1,30,30,1
22771,75,300,1,30,50,0
22772,75,300,1,30,50,1
22773,75,300,1,30,70,0
22774,75,300,1,30,70,1
22775,75,300,1,30,80,0
22776,75,300,1,30,80,1
22777,75,300,1,30,100,0
22778,75,300,1,30,100,1
22779,75,300,1,50,0,0
22780,75,300,1,50,0,1
22781,75,300,1,50,20,0
22782,75,300,1,50,20,1
22783,75,300,1,50,30,0
22784,75,300,1,50,30,1
22785,75,300,1,50,50,0
22786,75,300,1,50,50,1
22787,75,300,1,50,70,0
22788,75,300,1,50,70,1
22789,75,300,1,50,80,0
22790,75,300,1,50,80,1
22791,75,300,1,50,100,0
22792,75,300,1,50,100,1
22793,75,300,1,70,0,0
22794,75,300,1,70,0,1
22795,75,300,1,70,20,0
22796,75,300,1,70,20,1
22797,75,300,1,70,30,0
22798,75,300,1,70,30,1
22799,75,300,1,70,50,0
22800,75,300,1,70,50,1
22801,75,300,1,70,70,0
22802,75,300,1,70,70,1
22803,75,300,1,70,80,0
22804,75,300,1,70,80,1
22805,75,300,1,70,100,0
22806,75,300,1,70,100,1
22807,75,300,1,80,0,0
22808,75,300,1,80,0,1
22809,75,300,1,80,20,0
22810,75,300,1,80,20,1
22811,75,300,1,80,30,0
22812,75,300,1,80,30,1
22813,75,300,1,80,50,0
22814,75,300,1,80,50,1
22815,75,300,1,80,70,0
22816,75,300,1,80,70,1
22817,75,300,1,80,80,0
22818,75,300,1,80,80,1
22819,75,300,1,80,100,0
22820,75,300,1,80,100,1
22821,75,300,1,100,0,0
22822,75,300,1,100,0,1
22823,75,300,1,100,20,0
22824,75,300,1,100,20,1
22825,75,300,1,100,30,0
22826,75,300,1,100,30,1
22827,75,300,1,100,50,0
22828,75,300,1,100,50,1
22829,75,300,1,100,70,0
22830,75,300,1,100,70,1
